source,target,link
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=L3IFuaUASrs,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=c1IycgLJRVk,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=Xl7vuHt6wLI,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=c1IycgLJRVk,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=LpNkbag3Hxw,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=HkmEf1165N8,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=NqpBMEECdZM,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=_qPtAihrvjA,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=MR7_dVY8gNs,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=c1IycgLJRVk,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=_qPtAihrvjA,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=c1IycgLJRVk,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=Xl7vuHt6wLI,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=Xl7vuHt6wLI,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=HkmEf1165N8,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=vRL_2Xy7d-s,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=c1IycgLJRVk,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=BsyAZ7CZhH4,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=NqpBMEECdZM,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=NqpBMEECdZM,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=Xl7vuHt6wLI,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=_qPtAihrvjA,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=NqpBMEECdZM,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=MR7_dVY8gNs,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=eU77e20B_eM,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=HkmEf1165N8,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=NqpBMEECdZM,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=eVB-yezlcO8,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=c1IycgLJRVk,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=eVB-yezlcO8,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=BsyAZ7CZhH4,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=HkmEf1165N8,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=Xl7vuHt6wLI,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=NqpBMEECdZM,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=NqpBMEECdZM,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=MR7_dVY8gNs,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=iPEn9nEIvxQ,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=eVB-yezlcO8,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=c1IycgLJRVk,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=MR7_dVY8gNs,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=Yc8PqxjtcUE,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=BsyAZ7CZhH4,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=Xl7vuHt6wLI,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=mgG2s5PUTO8,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=JJU6fLOW1as,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=q9Ul9IZp7WA,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=uIGS0_b2PR4,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=Nkek90FyWAM,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=nvWX9aiQggg&t=478s,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=MrUBlSD-_P8,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=Fzpu9cKTtto,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=TwLnLlnQ3WY,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=uIGS0_b2PR4,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=dp5pVv_zje4,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=q9Ul9IZp7WA,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=F7xInTtwhxw,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=eWqYx7zG3oo,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=-OuXhDJcImI,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=ogMvNGbx8SA,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=Bh8s8mHMbsE,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=gValvmY5IAo,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=Nkek90FyWAM,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=ltRfjDMTXBs,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=2JOzlClbapU,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=CAHagot7RIQ,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=0LoyHUhSuLo,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=p3MOg7cKhEQ,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=yyu-XSC93oE,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=_jXyVLENHLw&t=621s,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=idFJWsg-7Xo&t=945s,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=JJU6fLOW1as,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=TwLnLlnQ3WY,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=uIGS0_b2PR4,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=wnPxgKLbSWw,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=EkSx-xOCYXA,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=3LdrC6VfU0g,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=VXVQW_g743g,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=1F6UT2r4f_g,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=AsoCSdVb4NI,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=rgqE8V1axyk,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=ITlrwItUO9o,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=rgqE8V1axyk,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=2vCoQ8N_P3k,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=0YSB-S6rAYQ,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=yOCgdnPXYBY,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=9QdQYBeA918,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=FYhNmdOJTd4,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=yyu-XSC93oE,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=fuhCbGHDGgY,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=jN270UYxSdc,1
https://www.youtube.com/channel/UCQ9c354bGU-xEnWBe1ete3Q/videos,https://www.youtube.com/watch?v=6EsFYcgPZsM,1
